,templateID,type,name,severity,host_ano
850,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['FMX']
851,missing-csp,http,CSP Not Enforced,Info,['FMX']
852,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['FMX']
853,tech-detect,http,Wappalyzer Technology Detection,Info,['FMX']
854,waf-detect,http,WAF Detection,Info,['FMX']
855,waf-detect,http,WAF Detection,Info,['FMX']
856,waf-detect,http,WAF Detection,Info,['FMX']
857,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['AOZ']
858,web-server,http,Detect web server daemon,Info,['AOZ']
859,missing-csp,http,CSP Not Enforced,Info,['AOZ']
860,foulenzer-tech,http,WebApp tech detection,Info,['AOZ']
861,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['AOZ']
862,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['AOZ']
863,Directory Content logs,http,Search for log.txt,Medium,['AOZ']
864,waf-detect,http,WAF Detection,Info,['AOZ']
865,waf-detect,http,WAF Detection,Info,['AOZ']
866,wp-detect,http,WordPress Detection,Info,['AOZ']
867,tech-detect,http,Wappalyzer Technology Detection,Info,['AOZ']
868,tech-detect,http,Wappalyzer Technology Detection,Info,['AOZ']
869,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['AOZ']
870,web-server,http,Detect web server daemon,Info,['EKV']
871,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['EKV']
872,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['EKV']
873,missing-csp,http,CSP Not Enforced,Info,['EKV']
874,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['EKV']
875,tech-detect,http,Wappalyzer Technology Detection,Info,['EKV']
876,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['GLT']
877,web-server,http,Detect web server daemon,Info,['GLT']
878,developer-notes,http,Developer Notes,Info,['GLT']
879,foulenzer-tech,http,WebApp tech detection,Info,['GLT']
880,wp-detect,http,WordPress Detection,Info,['GLT']
881,tech-detect,http,Wappalyzer Technology Detection,Info,['GLT']
882,tech-detect,http,Wappalyzer Technology Detection,Info,['GLT']
883,tech-detect,http,Wappalyzer Technology Detection,Info,['GLT']
884,missing-csp,http,CSP Not Enforced,Info,['GLT']
885,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['GLT']
886,waf-detect,http,WAF Detection,Info,['GLT']
887,Directory Content logs,http,Search for log.txt,Medium,['GLT']
888,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['GLT']
889,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['GLT']
890,foulenzer-tech,http,WebApp tech detection,Info,['RXZ']
891,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['RXZ']
892,web-server,http,Detect web server daemon,Info,['RXZ']
893,tech-detect,http,Wappalyzer Technology Detection,Info,['RXZ']
894,tech-detect,http,Wappalyzer Technology Detection,Info,['RXZ']
895,wp-detect,http,WordPress Detection,Info,['RXZ']
896,Directory Content logs,http,Search for log.txt,Medium,['RXZ']
897,waf-detect,http,WAF Detection,Info,['RXZ']
898,waf-detect,http,WAF Detection,Info,['RXZ']
899,missing-csp,http,CSP Not Enforced,Info,['RXZ']
900,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['RXZ']
901,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['RXZ']
902,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['RXZ']
903,email-address-extraction,http,Extract email addresses for OSINT and PII leaks,Info,['GIZ']
904,plone-cms-detect,http,Plone CMS detect,Info,['GIZ']
905,developer-notes,http,Developer Notes,Info,['GIZ']
906,robots-txt,http,robots.txt file,Info,['GIZ']
907,foulenzer-tech,http,WebApp tech detection,Info,['NTU']
908,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['NTU']
909,web-server,http,Detect web server daemon,Info,['NTU']
910,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['NTU']
911,missing-csp,http,CSP Not Enforced,Info,['NTU']
912,wordpress-accessible-wpconfig,http,WordPress accessible wp-config,High,['NTU']
913,login-field,http,Login Field Detection Template,Info,['NTU']
914,login-field,http,Login Field Detection Template,Info,['NTU']
915,login-field,http,Login Field Detection Template,Info,['NTU']
916,robots-txt,http,robots.txt file,Info,['NTU']
917,user-id-headers,http,Disclosed user ids in headers,Info,['NTU']
918,tech-detect,http,Wappalyzer Technology Detection,Info,['NTU']
919,tech-detect,http,Wappalyzer Technology Detection,Info,['NTU']
920,tech-detect,http,Wappalyzer Technology Detection,Info,['NTU']
921,wp-detect,http,WordPress Detection,Info,['NTU']
922,CVE-2020-7048,http,Wordpress Database Reset,High,['NTU']
923,wordpress-panel,http,WordPress Panel,Info,['NTU']
924,wp-license-file,http,WordPress license file disclosure,Info,['NTU']
925,nagios-status-page,http,Nagios Current Status Page,Low,['NTU']
926,waf-detect,http,WAF Detection,Info,['NTU']
927,login-field,http,Login Field Detection Template,Info,['FFY']
928,web-server,http,Detect web server daemon,Info,['FFY']
929,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['FFY']
930,tech-detect,http,Wappalyzer Technology Detection,Info,['FFY']
931,tech-detect,http,Wappalyzer Technology Detection,Info,['FFY']
932,tech-detect,http,Wappalyzer Technology Detection,Info,['FFY']
933,wp-detect,http,WordPress Detection,Info,['FFY']
934,missing-csp,http,CSP Not Enforced,Info,['FFY']
935,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['FFY']
936,foulenzer-tech,http,WebApp tech detection,Info,['FFY']
937,waf-detect,http,WAF Detection,Info,['FFY']
938,user-id-headers,http,Disclosed user ids in headers,Info,['FFY']
939,wp-license-file,http,WordPress license file disclosure,Info,['FFY']
940,apache-version-detect,http,Apache Version,Info,['DEM']
941,web-server,http,Detect web server daemon,Info,['DEM']
942,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['DEM']
943,apache-version-detect,http,Apache Version,Info,['AHT']
944,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['AHT']
945,web-server,http,Detect web server daemon,Info,['AHT']
946,apache-version-detect,http,Apache Version,Info,['DOP']
947,web-server,http,Detect web server daemon,Info,['DOP']
948,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['DOP']
949,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['DOP']
950,tech-detect,http,Wappalyzer Technology Detection,Info,['DOP']
951,waf-detect,http,WAF Detection,Info,['DOP']
952,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['DOP']
953,missing-csp,http,CSP Not Enforced,Info,['DOP']
954,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['BPZ']
955,web-server,http,Detect web server daemon,Info,['BPZ']
956,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['BPZ']
957,Directory Content logs,http,Search for log.txt,Medium,['BPZ']
958,tech-detect,http,Wappalyzer Technology Detection,Info,['BPZ']
959,tech-detect,http,Wappalyzer Technology Detection,Info,['BPZ']
960,wp-detect,http,WordPress Detection,Info,['BPZ']
961,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['CCX']
962,missing-csp,http,CSP Not Enforced,Info,['CCX']
963,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['CCX']
964,tech-detect,http,Wappalyzer Technology Detection,Info,['CCX']
965,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['CCX']
966,waf-detect,http,WAF Detection,Info,['CCX']
967,tech-detect,http,Wappalyzer Technology Detection,Info,['IIX']
968,tech-detect,http,Wappalyzer Technology Detection,Info,['IIX']
969,programming-language-detect,http,Programming Language Detect,Info,['IIX']
970,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['IIX']
971,possibility-of-webshell,http,Possibility of Webshell,Info,['IIX']
972,possibility-of-webshell,http,Possibility of Webshell,Info,['IIX']
973,missing-csp,http,CSP Not Enforced,Info,['IIX']
974,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['IIX']
975,composer-config,http,composer-config-file,Info,['IIX']
976,composer-config,http,composer-config-file,Info,['IIX']
977,waf-detect,http,WAF Detection,Info,['IIX']
978,development-config-file,http,composer-config-file,Info,['IIX']
979,development-config-file,http,composer-config-file,Info,['IIX']
980,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['IXY']
981,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['IXY']
982,tech-detect,http,Wappalyzer Technology Detection,Info,['IXY']
983,tech-detect,http,Wappalyzer Technology Detection,Info,['IXY']
984,login-field,http,Login Field Detection Template,Info,['IXY']
985,developer-notes,http,Developer Notes,Info,['IXY']
986,waf-detect,http,WAF Detection,Info,['IXY']
987,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['PPY']
988,web-server,http,Detect web server daemon,Info,['PPY']
989,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['PPY']
990,missing-csp,http,CSP Not Enforced,Info,['PPY']
991,foulenzer-tech,http,WebApp tech detection,Info,['PPY']
992,developer-notes,http,Developer Notes,Info,['PPY']
993,waf-detect,http,WAF Detection,Info,['PPY']
994,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['PPY']
995,Directory Content logs,http,Search for log.txt,Medium,['PPY']
996,tech-detect,http,Wappalyzer Technology Detection,Info,['PPY']
997,tech-detect,http,Wappalyzer Technology Detection,Info,['PPY']
998,tech-detect,http,Wappalyzer Technology Detection,Info,['PPY']
999,wp-detect,http,WordPress Detection,Info,['PPY']
1000,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['PPY']
1001,wp-detect,http,WordPress Detection,Info,['IJL']
1002,tech-detect,http,Wappalyzer Technology Detection,Info,['IJL']
1003,tech-detect,http,Wappalyzer Technology Detection,Info,['IJL']
1004,tech-detect,http,Wappalyzer Technology Detection,Info,['IJL']
1005,web-server,http,Detect web server daemon,Info,['IJL']
1006,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['IJL']
1007,Directory Content logs,http,Search for log.txt,Medium,['IJL']
1008,missing-csp,http,CSP Not Enforced,Info,['IJL']
1009,developer-notes,http,Developer Notes,Info,['IJL']
1010,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['IJL']
1011,foulenzer-tech,http,WebApp tech detection,Info,['IJL']
1012,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['IJL']
1013,waf-detect,http,WAF Detection,Info,['IJL']
1014,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['IJL']
1015,tech-detect,http,Wappalyzer Technology Detection,Info,['IRY']
1016,tech-detect,http,Wappalyzer Technology Detection,Info,['IRY']
1017,tech-detect,http,Wappalyzer Technology Detection,Info,['IRY']
1018,wp-detect,http,WordPress Detection,Info,['IRY']
1019,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['IRY']
1020,web-server,http,Detect web server daemon,Info,['IRY']
1021,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['IRY']
1022,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['IRY']
1023,missing-csp,http,CSP Not Enforced,Info,['IRY']
1024,waf-detect,http,WAF Detection,Info,['IRY']
1025,developer-notes,http,Developer Notes,Info,['IRY']
1026,web-server,http,Detect web server daemon,Info,['NSX']
1027,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['NSX']
1028,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['NSX']
1029,foulenzer-tech,http,WebApp tech detection,Info,['NSX']
1030,wp-detect,http,WordPress Detection,Info,['NSX']
1031,tech-detect,http,Wappalyzer Technology Detection,Info,['NSX']
1032,tech-detect,http,Wappalyzer Technology Detection,Info,['NSX']
1033,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['NSX']
1034,missing-csp,http,CSP Not Enforced,Info,['NSX']
1035,Directory Content logs,http,Search for log.txt,Medium,['NSX']
1036,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['NSX']
1037,waf-detect,http,WAF Detection,Info,['NSX']
1038,waf-detect,http,WAF Detection,Info,['NSX']
1039,Directory Content logs,http,Search for log.txt,Medium,['MTX']
1040,web-server,http,Detect web server daemon,Info,['MTX']
1041,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['MTX']
1042,missing-csp,http,CSP Not Enforced,Info,['MTX']
1043,foulenzer-tech,http,WebApp tech detection,Info,['MTX']
1044,waf-detect,http,WAF Detection,Info,['MTX']
1045,waf-detect,http,WAF Detection,Info,['MTX']
1046,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['MTX']
1047,wp-detect,http,WordPress Detection,Info,['MTX']
1048,tech-detect,http,Wappalyzer Technology Detection,Info,['MTX']
1049,tech-detect,http,Wappalyzer Technology Detection,Info,['MTX']
1050,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['MTX']
1051,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['MTX']
1052,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['KLZ']
1053,web-server,http,Detect web server daemon,Info,['KLZ']
1054,missing-csp,http,CSP Not Enforced,Info,['KLZ']
1055,foulenzer-tech,http,WebApp tech detection,Info,['KLZ']
1056,waf-detect,http,WAF Detection,Info,['KLZ']
1057,waf-detect,http,WAF Detection,Info,['KLZ']
1058,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['KLZ']
1059,missing-csp,http,CSP Not Enforced,Info,['OPT']
1060,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['OPT']
1061,web-server,http,Detect web server daemon,Info,['OPT']
1062,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['OPT']
1063,waf-detect,http,WAF Detection,Info,['OPT']
1064,foulenzer-tech,http,WebApp tech detection,Info,['OPT']
1065,developer-notes,http,Developer Notes,Info,['OPT']
1066,tech-detect,http,Wappalyzer Technology Detection,Info,['OPT']
1067,tech-detect,http,Wappalyzer Technology Detection,Info,['OPT']
1068,tech-detect,http,Wappalyzer Technology Detection,Info,['OPT']
1069,wp-detect,http,WordPress Detection,Info,['OPT']
1070,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['OPT']
1071,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['OPT']
1072,Directory Content logs,http,Search for log.txt,Medium,['OPT']
1073,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['SUX']
1074,web-server,http,Detect web server daemon,Info,['SUX']
1075,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['SUX']
1076,tech-detect,http,Wappalyzer Technology Detection,Info,['SUX']
1077,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['SUX']
1078,missing-csp,http,CSP Not Enforced,Info,['SUX']
1079,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['FPR']
1080,web-server,http,Detect web server daemon,Info,['FPR']
1081,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['FPR']
1082,tech-detect,http,Wappalyzer Technology Detection,Info,['FPR']
1083,missing-csp,http,CSP Not Enforced,Info,['FPR']
1084,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['FPR']
1085,waf-detect,http,WAF Detection,Info,['FPR']
1086,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['DRU']
1087,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['DRU']
1088,web-server,http,Detect web server daemon,Info,['DRU']
1089,missing-csp,http,CSP Not Enforced,Info,['DRU']
1090,developer-notes,http,Developer Notes,Info,['DRU']
1091,Directory Content logs,http,Search for log.txt,Medium,['DRU']
1092,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['DRU']
1093,wp-detect,http,WordPress Detection,Info,['DRU']
1094,tech-detect,http,Wappalyzer Technology Detection,Info,['DRU']
1095,tech-detect,http,Wappalyzer Technology Detection,Info,['DRU']
1096,tech-detect,http,Wappalyzer Technology Detection,Info,['DRU']
1097,Directory Content logs,http,Search for log.txt,Medium,['JVZ']
1098,wp-detect,http,WordPress Detection,Info,['JVZ']
1099,tech-detect,http,Wappalyzer Technology Detection,Info,['JVZ']
1100,tech-detect,http,Wappalyzer Technology Detection,Info,['JVZ']
1101,tech-detect,http,Wappalyzer Technology Detection,Info,['JVZ']
1102,missing-csp,http,CSP Not Enforced,Info,['JVZ']
1103,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['JVZ']
1104,web-server,http,Detect web server daemon,Info,['JVZ']
1105,foulenzer-tech,http,WebApp tech detection,Info,['JVZ']
1106,waf-detect,http,WAF Detection,Info,['JVZ']
1107,developer-notes,http,Developer Notes,Info,['JVZ']
1108,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['JVZ']
1109,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['JVZ']
1110,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['JVZ']
1111,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['HKQ']
1112,web-server,http,Detect web server daemon,Info,['HKQ']
1113,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['GOS']
1114,web-server,http,Detect web server daemon,Info,['GOS']
1115,missing-csp,http,CSP Not Enforced,Info,['GOS']
1116,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['GOS']
1117,tech-detect,http,Wappalyzer Technology Detection,Info,['GOS']
1118,tech-detect,http,Wappalyzer Technology Detection,Info,['GOS']
1119,tech-detect,http,Wappalyzer Technology Detection,Info,['GOS']
1120,wp-detect,http,WordPress Detection,Info,['GOS']
1121,developer-notes,http,Developer Notes,Info,['GOS']
1122,Directory Content logs,http,Search for log.txt,Medium,['GOS']
1123,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['GOS']
1124,foulenzer-tech,http,WebApp tech detection,Info,['GOS']
1125,waf-detect,http,WAF Detection,Info,['GOS']
1126,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['GOS']
1127,web-server,http,Detect web server daemon,Info,['UYZ']
1128,tech-detect,http,Wappalyzer Technology Detection,Info,['UYZ']
1129,missing-csp,http,CSP Not Enforced,Info,['UYZ']
1130,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['UYZ']
1131,tech-detect,http,Wappalyzer Technology Detection,Info,['CVX']
1132,tech-detect,http,Wappalyzer Technology Detection,Info,['CVX']
1133,wp-detect,http,WordPress Detection,Info,['CVX']
1134,web-server,http,Detect web server daemon,Info,['CVX']
1135,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['CVX']
1136,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['CVX']
1137,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['CVX']
1138,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['AFU']
1139,web-server,http,Detect web server daemon,Info,['AFU']
1140,missing-csp,http,CSP Not Enforced,Info,['AFU']
1141,wp-detect,http,WordPress Detection,Info,['AFU']
1142,tech-detect,http,Wappalyzer Technology Detection,Info,['AFU']
1143,tech-detect,http,Wappalyzer Technology Detection,Info,['AFU']
1144,Directory Content logs,http,Search for log.txt,Medium,['AFU']
1145,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['AFU']
1146,foulenzer-tech,http,WebApp tech detection,Info,['AFU']
1147,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['BIP']
1148,web-server,http,Detect web server daemon,Info,['BIP']
1149,missing-csp,http,CSP Not Enforced,Info,['BIP']
1150,tech-detect,http,Wappalyzer Technology Detection,Info,['BIP']
1151,tech-detect,http,Wappalyzer Technology Detection,Info,['BIP']
1152,wp-detect,http,WordPress Detection,Info,['BIP']
1153,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['BIP']
1154,Directory Content logs,http,Search for log.txt,Medium,['BIP']
1155,foulenzer-tech,http,WebApp tech detection,Info,['BIP']
1156,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['BIP']
1157,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['BIP']
1158,waf-detect,http,WAF Detection,Info,['BIP']
1159,waf-detect,http,WAF Detection,Info,['BIP']
1160,email-address-extraction,http,Extract email addresses for OSINT and PII leaks,Info,['CFI']
1161,plone-cms-detect,http,Plone CMS detect,Info,['CFI']
1162,developer-notes,http,Developer Notes,Info,['CFI']
1163,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['CFI']
1164,host-header-poisoning,http,Basic Host Header Poisoning,Medium,['CFI']
1165,host-header-poisoning,http,Basic Host Header Poisoning,Medium,['CFI']
1166,werkzeug-debug,http,werkzeug-debug,Info,['CFI']
1167,robots-txt,http,robots.txt file,Info,['CFI']
1168,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['CFI']
1169,Directory Content logs,http,Search for log.txt,Medium,['CFI']
1170,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['KLS']
1171,web-server,http,Detect web server daemon,Info,['KLS']
1172,missing-csp,http,CSP Not Enforced,Info,['KLS']
1173,waf-detect,http,WAF Detection,Info,['KLS']
1174,waf-detect,http,WAF Detection,Info,['KLS']
1175,wp-detect,http,WordPress Detection,Info,['KLS']
1176,tech-detect,http,Wappalyzer Technology Detection,Info,['KLS']
1177,tech-detect,http,Wappalyzer Technology Detection,Info,['KLS']
1178,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['KLS']
1179,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['KLS']
1180,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['KLS']
1181,Directory Content logs,http,Search for log.txt,Medium,['KLS']
1182,foulenzer-tech,http,WebApp tech detection,Info,['KLS']
1183,apache-version-detect,http,Apache Version,Info,['FGT']
1184,missing-csp,http,CSP Not Enforced,Info,['FGT']
1185,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['FGT']
1186,web-server,http,Detect web server daemon,Info,['FGT']
1187,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['FGT']
1188,Git logs found,http,Find Git log exposure,Medium,['FGT']
1189,Git logs found,http,Find Git log exposure,Medium,['FGT']
1190,Git logs found,http,Find Git log exposure,Medium,['FGT']
1191,Git logs found,http,Find Git log exposure,Medium,['FGT']
1192,Git logs found,http,Find Git log exposure,Medium,['FGT']
1193,Git logs found,http,Find Git log exposure,Medium,['FGT']
1194,Git logs found,http,Find Git log exposure,Medium,['FGT']
1195,Git logs found,http,Find Git log exposure,Medium,['FGT']
1196,Git logs found,http,Find Git log exposure,Medium,['FGT']
1197,Git logs found,http,Find Git log exposure,Medium,['FGT']
1198,Git logs found,http,Find Git log exposure,Medium,['FGT']
1199,Git logs found,http,Find Git log exposure,Medium,['FGT']
1200,Git logs found,http,Find Git log exposure,Medium,['FGT']
1201,Git logs found,http,Find Git log exposure,Medium,['FGT']
1202,Git logs found,http,Find Git log exposure,Medium,['FGT']
1203,Git logs found,http,Find Git log exposure,Medium,['FGT']
1204,Git logs found,http,Find Git log exposure,Medium,['FGT']
1205,Git logs found,http,Find Git log exposure,Medium,['FGT']
1206,waf-detect,http,WAF Detection,Info,['FGT']
1207,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['FGT']
1208,tech-detect,http,Wappalyzer Technology Detection,Info,['FGT']
1209,wp-detect,http,WordPress Detection,Info,['QRU']
1210,tech-detect,http,Wappalyzer Technology Detection,Info,['QRU']
1211,tech-detect,http,Wappalyzer Technology Detection,Info,['QRU']
1212,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['QRU']
1213,web-server,http,Detect web server daemon,Info,['QRU']
1214,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['QRU']
1215,missing-csp,http,CSP Not Enforced,Info,['QRU']
1216,foulenzer-tech,http,WebApp tech detection,Info,['QRU']
1217,Directory Content logs,http,Search for log.txt,Medium,['QRU']
1218,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['QRU']
1219,waf-detect,http,WAF Detection,Info,['QRU']
1220,waf-detect,http,WAF Detection,Info,['QRU']
1221,waf-detect,http,WAF Detection,Info,['IQX']
1222,foulenzer-tech,http,WebApp tech detection,Info,['IQX']
1223,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['IQX']
1224,web-server,http,Detect web server daemon,Info,['IQX']
1225,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['IQX']
1226,Directory Content logs,http,Search for log.txt,Medium,['IQX']
1227,developer-notes,http,Developer Notes,Info,['IQX']
1228,tech-detect,http,Wappalyzer Technology Detection,Info,['IQX']
1229,tech-detect,http,Wappalyzer Technology Detection,Info,['IQX']
1230,tech-detect,http,Wappalyzer Technology Detection,Info,['IQX']
1231,wp-detect,http,WordPress Detection,Info,['IQX']
1232,missing-csp,http,CSP Not Enforced,Info,['IQX']
1233,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['IQX']
1234,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['IQX']
1235,CVE-2020-17453.yaml,http,ws02 xss carbon management console,Critical,['DRY']
1236,developer-notes,http,Developer Notes,Info,['DRY']
1237,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['DRY']
1238,web-server,http,Detect web server daemon,Info,['DRY']
1239,missing-csp,http,CSP Not Enforced,Info,['DRY']
1240,waf-detect,http,WAF Detection,Info,['DRY']
1241,tech-detect,http,Wappalyzer Technology Detection,Info,['DRY']
1242,tech-detect,http,Wappalyzer Technology Detection,Info,['DRY']
1243,tech-detect,http,Wappalyzer Technology Detection,Info,['DRY']
1244,wp-detect,http,WordPress Detection,Info,['DRY']
1245,Arbitrary Text Injection,http,Arbitrary Text Injection,Low,['DRY']
1246,foulenzer-tech,http,WebApp tech detection,Info,['DRY']
1247,Directory Content logs,http,Search for log.txt,Medium,['DRY']
1248,aphp-microblog-rce,http,ApPHP MicroBlog Remote Code Execution Vulnerability,High,['DRY']
1249,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['ERU']
1250,waf-detect,http,WAF Detection,Info,['ERU']
1251,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['ERU']
1252,tech-detect,http,Wappalyzer Technology Detection,Info,['ERU']
1253,missing-csp,http,CSP Not Enforced,Info,['ERU']
1254,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['ERU']
1255,programming-language-detect,http,Programming Language Detect,Info,['GXZ']
1256,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['GXZ']
1257,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['GXZ']
1258,missing-csp,http,CSP Not Enforced,Info,['GXZ']
1259,development-config-file,http,composer-config-file,Info,['GXZ']
1260,development-config-file,http,composer-config-file,Info,['GXZ']
1261,waf-detect,http,WAF Detection,Info,['GXZ']
1262,possibility-of-webshell,http,Possibility of Webshell,Info,['GXZ']
1263,apache-version-detect,http,Apache Version,Info,['EGG']
1264,missing-hsts,http,Strict Tranposrt Security Not Enforced,Info,['EGG']
1265,missing-csp,http,CSP Not Enforced,Info,['EGG']
1266,tech-detect,http,Wappalyzer Technology Detection,Info,['EGG']
1267,tech-detect,http,Wappalyzer Technology Detection,Info,['EGG']
1268,tech-detect,http,Wappalyzer Technology Detection,Info,['EGG']
1269,missing-x-frame-options,http,Clickjacking (Missing XFO header),Low,['EGG']
1270,web-server,http,Detect web server daemon,Info,['EGG']
1271,reverse-proxy-detect,http,Reverse Proxy Detect,Info,['EGG']
1272,programming-language-detect,http,Programming Language Detect,Info,['EGG']
1273,developer-notes,http,Developer Notes,Info,['EGG']
1274,waf-detect,http,WAF Detection,Info,['EGG']
